sale_id,product_id,client_id,quantity,unit_price,total_price,sale_date
87241,872,23830,1,8.99,8.99,2025-06-29 0:00:00
87242,971,25887,1,1214.85,1214.85,2024-12-19 0:00:00
87243,923,25887,1,4.99,4.99,2024-10-23 0:00:00
87244,934,25887,1,28.99,28.99,2024-08-11 0:00:00
87245,860,25887,1,24.49,24.49,2025-01-25 0:00:00
87246,865,23026,1,63.5,63.5,2024-12-20 0:00:00
87247,997,23026,1,539.99,539.99,2025-02-03 0:00:00
87248,974,17575,1,1700.99,1700.99,2025-01-02 0:00:00
87249,711,17575,1,34.99,34.99,2025-03-16 0:00:00
87250,976,17597,1,1700.99,1700.99,2025-06-18 0:00:00
87251,872,17597,1,8.99,8.99,2025-02-25 0:00:00
87252,870,17597,1,4.99,4.99,2024-10-30 0:00:00
87253,712,17597,1,8.99,8.99,2025-02-20 0:00:00
87254,797,28394,1,1120.49,1120.49,2024-09-01 0:00:00
87255,708,28394,1,34.99,34.99,2025-05-18 0:00:00
87256,998,23905,1,539.99,539.99,2025-05-03 0:00:00
87257,708,23905,1,34.99,34.99,2024-12-30 0:00:00
87258,955,11110,1,2384.07,2384.07,2025-06-07 0:00:00
87259,870,11110,1,4.99,4.99,2024-08-18 0:00:00
87260,872,11110,1,8.99,8.99,2025-04-21 0:00:00
87261,981,17242,1,769.49,769.49,2025-01-29 0:00:00
87262,870,17242,1,4.99,4.99,2024-12-08 0:00:00
87263,871,17242,1,9.99,9.99,2024-11-25 0:00:00
87264,858,17242,1,24.49,24.49,2025-02-23 0:00:00
87265,977,23994,1,539.99,539.99,2025-06-27 0:00:00
87266,872,23994,1,8.99,8.99,2025-06-12 0:00:00
87267,870,23994,1,4.99,4.99,2025-03-23 0:00:00
87268,880,23994,1,54.99,54.99,2025-03-28 0:00:00
87269,784,16207,1,2294.99,2294.99,2024-12-20 0:00:00
87270,871,16207,1,9.99,9.99,2024-08-02 0:00:00
87271,708,16207,1,34.99,34.99,2025-06-22 0:00:00
87272,713,16207,1,49.99,49.99,2025-01-23 0:00:00
87273,929,17230,1,29.99,29.99,2025-05-09 0:00:00
87274,870,28922,1,4.99,4.99,2025-01-11 0:00:00
87275,859,28922,1,24.49,24.49,2025-07-16 0:00:00
87276,921,21372,1,4.99,4.99,2025-01-24 0:00:00
87277,871,21372,1,9.99,9.99,2025-02-27 0:00:00
87278,870,21372,1,4.99,4.99,2025-01-18 0:00:00
87279,880,21372,1,54.99,54.99,2025-03-25 0:00:00
87280,870,28944,1,4.99,4.99,2025-06-13 0:00:00
87281,871,28944,1,9.99,9.99,2025-01-05 0:00:00
87282,712,28944,1,8.99,8.99,2025-03-04 0:00:00
87283,933,16618,1,32.6,32.6,2025-04-12 0:00:00
87284,922,16618,1,3.99,3.99,2025-05-02 0:00:00
87285,873,16618,1,2.29,2.29,2025-04-15 0:00:00
87286,877,11466,1,7.95,7.95,2024-11-20 0:00:00
87287,877,11094,1,7.95,7.95,2025-01-12 0:00:00
87288,876,11094,1,120,120,2024-12-12 0:00:00
87289,873,18728,1,2.29,2.29,2025-02-05 0:00:00
87290,877,18728,1,7.95,7.95,2025-02-06 0:00:00
87291,870,11073,1,4.99,4.99,2024-08-31 0:00:00
87292,872,11073,1,8.99,8.99,2025-06-25 0:00:00
87293,712,11073,1,8.99,8.99,2024-11-11 0:00:00
87294,985,15073,1,564.99,564.99,2025-04-26 0:00:00
87295,781,17198,1,2319.99,2319.99,2025-06-14 0:00:00
87296,878,17198,1,21.98,21.98,2024-10-08 0:00:00
87297,715,17198,1,49.99,49.99,2024-12-08 0:00:00
87298,779,12484,1,2319.99,2319.99,2024-11-01 0:00:00
87299,878,12484,1,21.98,21.98,2024-10-26 0:00:00
87300,871,12484,1,9.99,9.99,2025-01-15 0:00:00
87301,870,12484,1,4.99,4.99,2025-03-15 0:00:00
87302,707,12484,1,34.99,34.99,2025-05-07 0:00:00
87303,784,13517,1,2294.99,2294.99,2024-07-30 0:00:00
87304,871,13517,1,9.99,9.99,2025-04-19 0:00:00
87305,870,13517,1,4.99,4.99,2025-03-21 0:00:00
87306,882,13517,1,53.99,53.99,2024-08-25 0:00:00
87307,784,15932,1,2294.99,2294.99,2025-01-17 0:00:00
87308,880,15932,1,54.99,54.99,2024-09-24 0:00:00
87309,779,12261,1,2319.99,2319.99,2024-12-22 0:00:00
87310,930,12261,1,35,35,2025-02-20 0:00:00
87311,921,12261,1,4.99,4.99,2025-03-21 0:00:00
87312,711,12261,1,34.99,34.99,2025-02-19 0:00:00
87313,883,11506,1,53.99,53.99,2025-06-24 0:00:00
87314,922,28229,1,3.99,3.99,2025-06-11 0:00:00
87315,931,28229,1,21.49,21.49,2025-03-24 0:00:00
87316,873,28229,1,2.29,2.29,2025-04-07 0:00:00
87317,932,28816,1,24.99,24.99,2025-02-04 0:00:00
87318,873,28816,1,2.29,2.29,2025-02-18 0:00:00
87319,928,26515,1,24.99,24.99,2024-11-01 0:00:00
87320,921,26515,1,4.99,4.99,2025-03-27 0:00:00
87321,708,26515,1,34.99,34.99,2025-02-12 0:00:00
87322,860,26515,1,24.49,24.49,2025-05-04 0:00:00
87323,928,25258,1,24.99,24.99,2024-10-19 0:00:00
87324,860,25258,1,24.49,24.49,2025-06-05 0:00:00
87325,921,11652,1,4.99,4.99,2025-03-12 0:00:00
87326,928,11652,1,24.99,24.99,2025-02-21 0:00:00
87327,711,11652,1,34.99,34.99,2024-08-02 0:00:00
87328,883,11652,1,53.99,53.99,2024-12-17 0:00:00
87329,712,11652,1,8.99,8.99,2025-06-30 0:00:00
87330,921,26104,1,4.99,4.99,2025-01-16 0:00:00
87331,928,26104,1,24.99,24.99,2025-03-11 0:00:00
87332,707,26104,1,34.99,34.99,2025-04-10 0:00:00
87333,716,26104,1,49.99,49.99,2025-03-31 0:00:00
87334,929,22546,1,29.99,29.99,2024-11-14 0:00:00
87335,871,21322,1,9.99,9.99,2025-01-26 0:00:00
87336,870,21322,1,4.99,4.99,2025-03-10 0:00:00
87337,867,11820,1,69.99,69.99,2025-03-11 0:00:00
87338,870,16735,1,4.99,4.99,2024-11-02 0:00:00
87339,884,16735,1,53.99,53.99,2025-01-28 0:00:00
87340,878,19648,1,21.98,21.98,2025-04-28 0:00:00
87341,707,19648,1,34.99,34.99,2024-11-02 0:00:00
87342,921,14571,1,4.99,4.99,2024-09-04 0:00:00
87343,707,14571,1,34.99,34.99,2025-04-28 0:00:00
87344,715,14571,1,49.99,49.99,2025-01-12 0:00:00
87345,922,28431,1,3.99,3.99,2024-08-27 0:00:00
87346,933,28431,1,32.6,32.6,2024-08-16 0:00:00
87347,873,28431,1,2.29,2.29,2024-08-11 0:00:00
87348,879,28431,1,159,159,2024-08-22 0:00:00
87349,922,28891,1,3.99,3.99,2024-10-28 0:00:00
87350,711,28891,1,34.99,34.99,2024-08-25 0:00:00
87351,931,21117,1,21.49,21.49,2025-03-24 0:00:00
87352,922,21117,1,3.99,3.99,2024-08-22 0:00:00
87353,708,21117,1,34.99,34.99,2024-12-21 0:00:00
87354,923,27954,1,4.99,4.99,2025-05-25 0:00:00
87355,707,27954,1,34.99,34.99,2025-07-08 0:00:00
87356,930,11288,1,35,35,2024-11-07 0:00:00
87357,921,11288,1,4.99,4.99,2025-02-26 0:00:00
87358,707,11288,1,34.99,34.99,2024-09-07 0:00:00
87359,983,14726,1,769.49,769.49,2025-05-30 0:00:00
87360,870,14726,1,4.99,4.99,2025-06-12 0:00:00
87361,871,14726,1,9.99,9.99,2025-06-16 0:00:00
87362,782,16820,1,2294.99,2294.99,2025-05-27 0:00:00
87363,878,16820,1,21.98,21.98,2025-02-03 0:00:00
87364,860,16820,1,24.49,24.49,2024-09-19 0:00:00
87365,779,15374,1,2319.99,2319.99,2024-10-02 0:00:00
87366,921,15374,1,4.99,4.99,2025-01-26 0:00:00
87367,930,15374,1,35,35,2024-07-19 0:00:00
87368,707,15374,1,34.99,34.99,2024-12-25 0:00:00
87369,958,15058,1,742.35,742.35,2024-09-22 0:00:00
87370,712,15058,1,8.99,8.99,2025-02-15 0:00:00
87371,971,25617,1,1214.85,1214.85,2024-11-30 0:00:00
87372,708,25617,1,34.99,34.99,2024-08-24 0:00:00
87373,970,11468,1,1214.85,1214.85,2024-12-08 0:00:00
87374,716,11468,1,49.99,49.99,2025-03-14 0:00:00
87375,999,24006,1,539.99,539.99,2024-08-22 0:00:00
87376,997,27584,1,539.99,539.99,2025-01-22 0:00:00
87377,707,27584,1,34.99,34.99,2024-10-29 0:00:00
87378,860,27584,1,24.49,24.49,2025-06-02 0:00:00
87379,801,25030,1,1120.49,1120.49,2025-01-21 0:00:00
87380,708,25030,1,34.99,34.99,2025-06-26 0:00:00
87381,860,25030,1,24.49,24.49,2024-09-17 0:00:00
87382,792,21168,1,2443.35,2443.35,2024-07-22 0:00:00
87383,779,13959,1,2319.99,2319.99,2025-02-06 0:00:00
87384,921,13959,1,4.99,4.99,2025-04-18 0:00:00
87385,930,13959,1,35,35,2024-08-14 0:00:00
87386,873,13959,1,2.29,2.29,2024-08-30 0:00:00
87387,967,26089,1,2384.07,2384.07,2024-11-29 0:00:00
87388,872,26089,1,8.99,8.99,2025-01-11 0:00:00
87389,870,26089,1,4.99,4.99,2024-11-12 0:00:00
87390,968,26319,1,2384.07,2384.07,2024-09-09 0:00:00
87391,870,26319,1,4.99,4.99,2025-04-22 0:00:00
87392,872,26319,1,8.99,8.99,2024-12-02 0:00:00
87393,712,26319,1,8.99,8.99,2025-02-16 0:00:00
87394,998,23034,1,539.99,539.99,2025-05-02 0:00:00
87395,799,20000,1,1120.49,1120.49,2024-09-29 0:00:00
87396,800,24065,1,1120.49,1120.49,2025-03-06 0:00:00
87397,714,24065,1,49.99,49.99,2025-02-08 0:00:00
87398,955,11916,1,2384.07,2384.07,2025-06-15 0:00:00
87399,872,11916,1,8.99,8.99,2025-05-28 0:00:00
87400,870,11916,1,4.99,4.99,2025-02-10 0:00:00
87401,981,17241,1,769.49,769.49,2024-10-20 0:00:00
87402,711,17241,1,34.99,34.99,2025-02-17 0:00:00
87403,877,28605,1,7.95,7.95,2024-09-12 0:00:00
87404,932,17075,1,24.99,24.99,2024-07-21 0:00:00
87405,873,17075,1,2.29,2.29,2025-02-15 0:00:00
87406,870,24370,1,4.99,4.99,2025-06-04 0:00:00
87407,880,24370,1,54.99,54.99,2025-03-14 0:00:00
87408,877,24370,1,7.95,7.95,2025-03-05 0:00:00
87409,986,17958,1,564.99,564.99,2024-09-22 0:00:00
87410,928,17958,1,24.99,24.99,2024-07-25 0:00:00
87411,921,17958,1,4.99,4.99,2025-02-04 0:00:00
87412,711,17958,1,34.99,34.99,2025-03-30 0:00:00
87413,782,15678,1,2294.99,2294.99,2025-05-20 0:00:00
87414,871,15678,1,9.99,9.99,2024-08-20 0:00:00
87415,870,15678,1,4.99,4.99,2025-06-23 0:00:00
87416,712,15678,1,8.99,8.99,2024-12-09 0:00:00
87417,782,16598,1,2294.99,2294.99,2024-09-20 0:00:00
87418,782,17181,1,2294.99,2294.99,2025-03-26 0:00:00
87419,707,17181,1,34.99,34.99,2025-06-14 0:00:00
87420,780,13678,1,2319.99,2319.99,2025-01-08 0:00:00
87421,711,13678,1,34.99,34.99,2025-03-16 0:00:00
87422,873,11019,1,2.29,2.29,2025-05-30 0:00:00
87423,928,11122,1,24.99,24.99,2024-11-22 0:00:00
87424,873,11269,1,2.29,2.29,2024-09-08 0:00:00
87425,931,11185,1,21.49,21.49,2025-03-20 0:00:00
87426,934,27529,1,28.99,28.99,2025-06-22 0:00:00
87427,923,27529,1,4.99,4.99,2025-03-03 0:00:00
87428,859,27529,1,24.49,24.49,2024-11-19 0:00:00
87429,931,27754,1,21.49,21.49,2025-05-14 0:00:00
87430,873,27754,1,2.29,2.29,2024-08-18 0:00:00
87431,928,25988,1,24.99,24.99,2025-07-04 0:00:00
87432,921,25988,1,4.99,4.99,2025-02-05 0:00:00
87433,711,25988,1,34.99,34.99,2025-06-04 0:00:00
87434,921,11502,1,4.99,4.99,2025-04-13 0:00:00
87435,928,11502,1,24.99,24.99,2024-08-04 0:00:00
87436,921,26196,1,4.99,4.99,2024-07-23 0:00:00
87437,928,26196,1,24.99,24.99,2025-06-22 0:00:00
87438,871,17338,1,9.99,9.99,2025-02-22 0:00:00
87439,870,17338,1,4.99,4.99,2024-10-03 0:00:00
87440,921,23090,1,4.99,4.99,2024-10-19 0:00:00
87441,929,23090,1,29.99,29.99,2025-03-08 0:00:00
87442,873,23090,1,2.29,2.29,2024-12-22 0:00:00
87443,870,16959,1,4.99,4.99,2024-10-09 0:00:00
87444,871,16959,1,9.99,9.99,2025-05-25 0:00:00
87445,867,20360,1,69.99,69.99,2025-02-13 0:00:00
87446,875,20360,1,8.99,8.99,2024-11-09 0:00:00
87447,869,20289,1,69.99,69.99,2025-05-21 0:00:00
87448,868,18672,1,69.99,69.99,2024-10-21 0:00:00
87449,713,18672,1,49.99,49.99,2025-04-27 0:00:00
87450,712,18672,1,8.99,8.99,2024-08-25 0:00:00
87451,868,18770,1,69.99,69.99,2024-09-24 0:00:00
87452,858,18770,1,24.49,24.49,2025-03-03 0:00:00
87453,921,15510,1,4.99,4.99,2025-02-08 0:00:00
87454,707,15510,1,34.99,34.99,2025-06-22 0:00:00
87455,921,15541,1,4.99,4.99,2025-07-03 0:00:00
87456,878,15541,1,21.98,21.98,2024-07-20 0:00:00
87457,711,15541,1,34.99,34.99,2024-09-11 0:00:00
87458,878,16038,1,21.98,21.98,2025-04-12 0:00:00
87459,873,16038,1,2.29,2.29,2024-10-04 0:00:00
87460,929,21526,1,29.99,29.99,2025-06-01 0:00:00
87461,868,16602,1,69.99,69.99,2025-04-02 0:00:00
87462,921,16939,1,4.99,4.99,2025-06-22 0:00:00
87463,928,16939,1,24.99,24.99,2025-01-21 0:00:00
87464,870,12732,1,4.99,4.99,2025-04-28 0:00:00
87465,871,12732,1,9.99,9.99,2024-11-25 0:00:00
87466,928,19042,1,24.99,24.99,2024-12-28 0:00:00
87467,921,19042,1,4.99,4.99,2024-09-14 0:00:00
87468,711,19042,1,34.99,34.99,2024-12-30 0:00:00
87469,931,11553,1,21.49,21.49,2025-04-29 0:00:00
87470,922,25668,1,3.99,3.99,2025-02-05 0:00:00
87471,707,25668,1,34.99,34.99,2024-12-18 0:00:00
87472,714,25668,1,49.99,49.99,2024-12-22 0:00:00
87473,922,25773,1,3.99,3.99,2025-06-10 0:00:00
87474,931,25773,1,21.49,21.49,2024-09-24 0:00:00
87475,708,25773,1,34.99,34.99,2024-10-16 0:00:00
87476,934,12730,1,28.99,28.99,2025-03-21 0:00:00
87477,923,12730,1,4.99,4.99,2025-03-05 0:00:00
87478,872,12730,1,8.99,8.99,2024-09-01 0:00:00
87479,870,12730,1,4.99,4.99,2025-04-10 0:00:00
87480,877,12730,1,7.95,7.95,2024-10-23 0:00:00
87481,878,17551,1,21.98,21.98,2024-09-08 0:00:00
87482,871,17551,1,9.99,9.99,2025-06-15 0:00:00
87483,782,12779,1,2294.99,2294.99,2024-09-03 0:00:00
87484,930,12779,1,35,35,2025-06-14 0:00:00
87485,878,12779,1,21.98,21.98,2024-09-09 0:00:00
87486,715,12779,1,49.99,49.99,2024-07-19 0:00:00
87487,782,15389,1,2294.99,2294.99,2025-02-15 0:00:00
87488,921,15389,1,4.99,4.99,2025-06-08 0:00:00
87489,930,15389,1,35,35,2025-04-03 0:00:00
87490,707,15389,1,34.99,34.99,2025-06-02 0:00:00
87491,779,16758,1,2319.99,2319.99,2024-10-15 0:00:00
87492,965,15056,1,742.35,742.35,2025-02-18 0:00:00
87493,872,15056,1,8.99,8.99,2024-10-05 0:00:00
87494,965,28505,1,742.35,742.35,2024-11-09 0:00:00
87495,711,28505,1,34.99,34.99,2025-06-16 0:00:00
87496,714,28505,1,49.99,49.99,2025-02-28 0:00:00
87497,953,25614,1,1214.85,1214.85,2024-11-24 0:00:00
87498,872,25614,1,8.99,8.99,2025-06-14 0:00:00
87499,870,25614,1,4.99,4.99,2025-01-10 0:00:00
87500,955,11242,1,2384.07,2384.07,2025-03-24 0:00:00
87501,975,21191,1,1700.99,1700.99,2025-07-04 0:00:00
87502,932,21191,1,24.99,24.99,2025-04-22 0:00:00
87503,799,25252,1,1120.49,1120.49,2025-06-18 0:00:00
87504,872,25252,1,8.99,8.99,2024-11-08 0:00:00
87505,870,25252,1,4.99,4.99,2025-05-04 0:00:00
87506,707,25252,1,34.99,34.99,2024-07-31 0:00:00
87507,859,25252,1,24.49,24.49,2025-05-03 0:00:00
87508,799,25112,1,1120.49,1120.49,2025-05-27 0:00:00
87509,708,25112,1,34.99,34.99,2025-06-16 0:00:00
87510,989,18196,1,539.99,539.99,2025-07-12 0:00:00
87511,871,18196,1,9.99,9.99,2024-09-21 0:00:00
87512,870,18196,1,4.99,4.99,2025-06-27 0:00:00
87513,969,26491,1,2384.07,2384.07,2024-09-21 0:00:00
87514,934,26491,1,28.99,28.99,2024-08-09 0:00:00
87515,923,26491,1,4.99,4.99,2025-04-22 0:00:00
87516,873,26491,1,2.29,2.29,2025-03-04 0:00:00
87517,970,23788,1,1214.85,1214.85,2025-05-23 0:00:00
87518,969,26097,1,2384.07,2384.07,2024-11-25 0:00:00
87519,870,26097,1,4.99,4.99,2024-10-15 0:00:00
87520,872,26097,1,8.99,8.99,2024-09-08 0:00:00
87521,969,26111,1,2384.07,2384.07,2025-07-09 0:00:00
87522,711,26111,1,34.99,34.99,2024-12-31 0:00:00
87523,997,23296,1,539.99,539.99,2024-11-19 0:00:00
87524,712,23296,1,8.99,8.99,2024-11-17 0:00:00
87525,931,23296,1,21.49,21.49,2025-03-13 0:00:00
87526,998,23018,1,539.99,539.99,2024-10-19 0:00:00
87527,872,23018,1,8.99,8.99,2024-11-12 0:00:00
87528,870,23018,1,4.99,4.99,2025-05-21 0:00:00
87529,884,23018,1,53.99,53.99,2024-10-12 0:00:00
87530,997,23900,1,539.99,539.99,2025-03-14 0:00:00
87531,997,22601,1,539.99,539.99,2025-02-08 0:00:00
87532,922,22601,1,3.99,3.99,2025-05-21 0:00:00
87533,931,22601,1,21.49,21.49,2025-01-24 0:00:00
87534,998,27179,1,539.99,539.99,2024-08-16 0:00:00
87535,872,27179,1,8.99,8.99,2025-05-18 0:00:00
87536,968,11990,1,2384.07,2384.07,2025-06-20 0:00:00
87537,711,11990,1,34.99,34.99,2024-08-30 0:00:00
87538,983,17246,1,769.49,769.49,2025-05-12 0:00:00
87539,929,17246,1,29.99,29.99,2025-04-10 0:00:00
87540,873,17246,1,2.29,2.29,2024-09-26 0:00:00
87541,999,23995,1,539.99,539.99,2025-04-27 0:00:00
87542,969,11111,1,2384.07,2384.07,2024-11-02 0:00:00
87543,934,11111,1,28.99,28.99,2024-09-06 0:00:00
87544,923,11111,1,4.99,4.99,2025-05-08 0:00:00
87545,784,16826,1,2294.99,2294.99,2025-02-27 0:00:00
87546,930,16826,1,35,35,2025-03-15 0:00:00
87547,781,13554,1,2319.99,2319.99,2024-12-27 0:00:00
87548,711,13554,1,34.99,34.99,2024-10-14 0:00:00
87549,871,15242,1,9.99,9.99,2025-05-31 0:00:00
87550,923,23329,1,4.99,4.99,2025-03-03 0:00:00
87551,707,23329,1,34.99,34.99,2025-01-22 0:00:00
87552,712,14854,1,8.99,8.99,2025-03-31 0:00:00
87553,992,24580,1,539.99,539.99,2025-07-01 0:00:00
87554,878,24580,1,21.98,21.98,2025-03-18 0:00:00
87555,711,24580,1,34.99,34.99,2025-01-06 0:00:00
87556,976,26386,1,1700.99,1700.99,2024-11-26 0:00:00
87557,715,26386,1,49.99,49.99,2024-12-04 0:00:00
87558,859,26386,1,24.49,24.49,2025-05-16 0:00:00
87559,975,25497,1,1700.99,1700.99,2025-07-12 0:00:00
87560,973,17894,1,1700.99,1700.99,2024-12-27 0:00:00
87561,712,17894,1,8.99,8.99,2024-10-22 0:00:00
87562,795,20863,1,2443.35,2443.35,2025-07-13 0:00:00
87563,711,20863,1,34.99,34.99,2024-09-07 0:00:00
87564,794,20049,1,2443.35,2443.35,2025-04-13 0:00:00
87565,877,20049,1,7.95,7.95,2024-10-21 0:00:00
87566,981,14149,1,769.49,769.49,2024-08-19 0:00:00
87567,869,14149,1,69.99,69.99,2025-03-16 0:00:00
87568,782,16828,1,2294.99,2294.99,2024-08-02 0:00:00
87569,873,16828,1,2.29,2.29,2024-10-07 0:00:00
87570,783,16830,1,2294.99,2294.99,2025-07-14 0:00:00
87571,873,16830,1,2.29,2.29,2024-10-27 0:00:00
87572,782,12475,1,2294.99,2294.99,2024-12-14 0:00:00
87573,878,12475,1,21.98,21.98,2024-10-04 0:00:00
87574,714,12475,1,49.99,49.99,2025-05-23 0:00:00
87575,873,11517,1,2.29,2.29,2025-02-19 0:00:00
87576,922,29348,1,3.99,3.99,2024-12-17 0:00:00
87577,711,29348,1,34.99,34.99,2024-11-06 0:00:00
87578,923,28012,1,4.99,4.99,2024-10-25 0:00:00
87579,873,28012,1,2.29,2.29,2024-12-28 0:00:00
87580,923,27994,1,4.99,4.99,2024-12-16 0:00:00
87581,873,27994,1,2.29,2.29,2025-04-09 0:00:00
87582,922,11223,1,3.99,3.99,2024-12-07 0:00:00
87583,933,11223,1,32.6,32.6,2025-04-24 0:00:00
87584,707,11223,1,34.99,34.99,2025-03-17 0:00:00
87585,933,25168,1,32.6,32.6,2024-07-25 0:00:00
87586,922,25168,1,3.99,3.99,2024-08-24 0:00:00
87587,873,25168,1,2.29,2.29,2024-12-30 0:00:00
87588,933,25043,1,32.6,32.6,2025-07-03 0:00:00
87589,712,25043,1,8.99,8.99,2024-12-22 0:00:00
87590,876,25043,1,120,120,2024-10-24 0:00:00
87591,871,21751,1,9.99,9.99,2024-08-07 0:00:00
87592,870,21751,1,4.99,4.99,2025-01-06 0:00:00
87593,707,21751,1,34.99,34.99,2024-09-23 0:00:00
87594,871,15478,1,9.99,9.99,2025-01-17 0:00:00
87595,870,15478,1,4.99,4.99,2025-07-05 0:00:00
87596,859,12880,1,24.49,24.49,2024-11-07 0:00:00
87597,868,12880,1,69.99,69.99,2025-03-12 0:00:00
87598,871,21706,1,9.99,9.99,2024-11-10 0:00:00
87599,870,21706,1,4.99,4.99,2025-03-07 0:00:00
87600,707,21706,1,34.99,34.99,2024-10-07 0:00:00
87601,715,21706,1,49.99,49.99,2024-10-02 0:00:00
87602,867,19637,1,69.99,69.99,2024-11-29 0:00:00
87603,712,19637,1,8.99,8.99,2024-10-02 0:00:00
87604,870,26269,1,4.99,4.99,2025-06-26 0:00:00
87605,874,26269,1,8.99,8.99,2024-08-16 0:00:00
87606,870,18761,1,4.99,4.99,2025-02-11 0:00:00
87607,712,18761,1,8.99,8.99,2025-02-24 0:00:00
87608,870,24487,1,4.99,4.99,2024-11-13 0:00:00
87609,870,16913,1,4.99,4.99,2025-05-06 0:00:00
87610,712,16913,1,8.99,8.99,2024-07-26 0:00:00
87611,878,13479,1,21.98,21.98,2025-04-05 0:00:00
87612,881,13479,1,53.99,53.99,2025-01-21 0:00:00
87613,878,15671,1,21.98,21.98,2024-12-13 0:00:00
87614,873,15671,1,2.29,2.29,2025-01-15 0:00:00
87615,922,28440,1,3.99,3.99,2024-10-23 0:00:00
87616,933,28440,1,32.6,32.6,2025-05-18 0:00:00
87617,873,28440,1,2.29,2.29,2024-11-28 0:00:00
87618,922,16508,1,3.99,3.99,2024-11-13 0:00:00
87619,932,16508,1,24.99,24.99,2025-01-24 0:00:00
87620,880,16508,1,54.99,54.99,2025-03-07 0:00:00
87621,870,19370,1,4.99,4.99,2025-02-26 0:00:00
87622,922,18020,1,3.99,3.99,2024-09-08 0:00:00
87623,932,18020,1,24.99,24.99,2025-06-05 0:00:00
87624,873,18020,1,2.29,2.29,2025-07-12 0:00:00
87625,877,18020,1,7.95,7.95,2024-10-23 0:00:00
87626,931,26880,1,21.49,21.49,2024-12-05 0:00:00
87627,873,26880,1,2.29,2.29,2024-08-30 0:00:00
87628,931,26370,1,21.49,21.49,2024-12-24 0:00:00
87629,873,26370,1,2.29,2.29,2025-05-12 0:00:00
87630,923,28909,1,4.99,4.99,2025-04-30 0:00:00
87631,873,28909,1,2.29,2.29,2025-01-03 0:00:00
87632,930,12168,1,35,35,2025-07-04 0:00:00
87633,878,12168,1,21.98,21.98,2024-12-20 0:00:00
87634,877,12168,1,7.95,7.95,2024-10-10 0:00:00
87635,930,12767,1,35,35,2025-06-04 0:00:00
87636,878,14093,1,21.98,21.98,2025-04-03 0:00:00
87637,712,14093,1,8.99,8.99,2025-06-12 0:00:00
87638,870,12399,1,4.99,4.99,2024-12-05 0:00:00
87639,871,12399,1,9.99,9.99,2024-10-01 0:00:00
87640,712,12399,1,8.99,8.99,2025-06-04 0:00:00
87641,708,12399,1,34.99,34.99,2025-04-28 0:00:00
87642,983,14728,1,769.49,769.49,2024-10-19 0:00:00
87643,867,14728,1,69.99,69.99,2025-06-26 0:00:00
87644,859,14728,1,24.49,24.49,2025-06-22 0:00:00
87645,981,14647,1,769.49,769.49,2025-05-14 0:00:00
87646,869,14647,1,69.99,69.99,2024-11-12 0:00:00
87647,715,14647,1,49.99,49.99,2024-09-08 0:00:00
87648,984,19739,1,564.99,564.99,2025-04-17 0:00:00
87649,871,19739,1,9.99,9.99,2024-11-10 0:00:00
87650,870,19739,1,4.99,4.99,2024-11-14 0:00:00
87651,708,19739,1,34.99,34.99,2025-03-25 0:00:00
87652,984,13705,1,564.99,564.99,2024-12-25 0:00:00
87653,871,13705,1,9.99,9.99,2024-09-09 0:00:00
87654,779,15350,1,2319.99,2319.99,2024-12-12 0:00:00
87655,921,15350,1,4.99,4.99,2025-02-16 0:00:00
87656,930,15350,1,35,35,2025-03-30 0:00:00
87657,873,15350,1,2.29,2.29,2025-04-17 0:00:00
87658,782,15411,1,2294.99,2294.99,2025-03-09 0:00:00
87659,870,15411,1,4.99,4.99,2025-07-04 0:00:00
87660,871,15411,1,9.99,9.99,2025-06-05 0:00:00
87661,711,15411,1,34.99,34.99,2025-01-25 0:00:00
87662,972,25613,1,1214.85,1214.85,2025-07-06 0:00:00
87663,707,25613,1,34.99,34.99,2024-10-23 0:00:00
87664,968,15086,1,2384.07,2384.07,2024-12-21 0:00:00
87665,872,15086,1,8.99,8.99,2024-11-20 0:00:00
87666,712,15086,1,8.99,8.99,2024-12-19 0:00:00
87667,870,15086,1,4.99,4.99,2024-08-19 0:00:00
87668,955,14200,1,2384.07,2384.07,2024-09-17 0:00:00
87669,934,14200,1,28.99,28.99,2025-02-10 0:00:00
87670,923,14200,1,4.99,4.99,2024-11-20 0:00:00
87671,707,14200,1,34.99,34.99,2024-07-19 0:00:00
87672,798,25249,1,1120.49,1120.49,2025-07-14 0:00:00
87673,872,25249,1,8.99,8.99,2025-06-26 0:00:00
87674,870,25249,1,4.99,4.99,2025-04-08 0:00:00
87675,711,25249,1,34.99,34.99,2025-05-03 0:00:00
87676,792,18245,1,2443.35,2443.35,2025-05-05 0:00:00
87677,792,20627,1,2443.35,2443.35,2025-02-24 0:00:00
87678,872,20627,1,8.99,8.99,2025-03-05 0:00:00
87679,870,20627,1,4.99,4.99,2024-11-19 0:00:00
87680,712,20627,1,8.99,8.99,2025-05-08 0:00:00
87681,954,26090,1,2384.07,2384.07,2024-07-19 0:00:00
87682,711,26090,1,34.99,34.99,2025-02-20 0:00:00
87683,797,20750,1,1120.49,1120.49,2025-07-07 0:00:00
87684,922,20750,1,3.99,3.99,2024-08-10 0:00:00
87685,932,20750,1,24.99,24.99,2024-12-12 0:00:00
87686,708,20750,1,34.99,34.99,2025-05-13 0:00:00
87687,799,24058,1,1120.49,1120.49,2025-06-08 0:00:00
87688,712,24058,1,8.99,8.99,2025-07-14 0:00:00
